주문 ID,상품 코드,상품명,주문 일시,수량,주문 상태,결제 수단,주문 금액
O28ABE75787,64457,레저형 바르셀로나 열기구 체험,2025-03-06 09:31:02,2,결제대기,계좌이체,154000
OA813FA9401,64457,레저형 바르셀로나 열기구 체험,2025-08-17 07:43:38,1,완료,계좌이체,32000
OC040DF5BC2,64457,레저형 바르셀로나 열기구 체험,2025-03-14 19:06:51,4,완료,무통장,182500
O009185CC29,64457,레저형 바르셀로나 열기구 체험,2024-11-01 05:47:45,1,완료,카드,22000
O5288D1EB35,64457,레저형 바르셀로나 열기구 체험,2024-11-10 19:48:56,3,완료,간편결제,166000
O6B1DDDC4E2,64457,레저형 바르셀로나 열기구 체험,2024-09-29 17:52:57,1,완료,카드,156000
O6156D90CA5,64457,레저형 바르셀로나 열기구 체험,2025-06-03 12:35:45,4,완료,무통장,95000
OCB33496429,64457,레저형 바르셀로나 열기구 체험,2025-04-30 03:08:28,4,완료,카드,97500
O81B44C5DB5,64457,레저형 바르셀로나 열기구 체험,2024-10-01 06:46:13,4,결제대기,계좌이체,115500
O8A30FECB40,64457,레저형 바르셀로나 열기구 체험,2024-10-15 12:03:09,4,배송중,무통장,146500
OFA1DE87B26,64457,레저형 바르셀로나 열기구 체험,2024-12-17 18:04:40,5,완료,무통장,148500
OCE0126C053,64457,레저형 바르셀로나 열기구 체험,2025-03-12 06:06:40,3,완료,카드,132000
OE000DA6CC8,64457,레저형 바르셀로나 열기구 체험,2024-10-20 02:21:55,2,완료,무통장,26500
O5674C698C1,64457,레저형 바르셀로나 열기구 체험,2024-11-28 17:08:55,5,완료,카드,184500
O191D94A3E0,10452,트렌디 사이판 요트 선셋 크루즈,2025-04-13 21:17:51,2,결제대기,간편결제,166000
OC7DB1B31A2,10452,트렌디 사이판 요트 선셋 크루즈,2024-11-25 22:19:08,2,취소,무통장,27000
O6D7270C226,10452,트렌디 사이판 요트 선셋 크루즈,2025-03-10 16:48:48,4,배송중,무통장,17000
O272D8121C4,10452,트렌디 사이판 요트 선셋 크루즈,2025-07-15 20:21:09,3,완료,계좌이체,146000
O2AD5F86BD2,10452,트렌디 사이판 요트 선셋 크루즈,2024-12-23 14:35:19,3,배송중,무통장,28500
OA574C86279,10452,트렌디 사이판 요트 선셋 크루즈,2024-12-22 19:51:38,1,완료,간편결제,53000
OB236466F58,10452,트렌디 사이판 요트 선셋 크루즈,2025-03-17 10:19:46,4,완료,무통장,40500
OF3B50E44E3,10452,트렌디 사이판 요트 선셋 크루즈,2025-01-04 11:16:13,4,배송중,간편결제,58000
OB5FFD717A2,10452,트렌디 사이판 요트 선셋 크루즈,2025-08-28 20:46:57,3,완료,계좌이체,189500
O681A190732,10452,트렌디 사이판 요트 선셋 크루즈,2024-12-26 14:26:37,5,취소,무통장,174000
O9932F3A2EA,10874,도심속 나폴리 시내 야경 투어,2025-04-29 08:56:13,4,배송중,계좌이체,179000
O25F89B7867,10874,도심속 나폴리 시내 야경 투어,2025-08-17 15:30:18,4,완료,무통장,169000
O0BBC8225FE,10874,도심속 나폴리 시내 야경 투어,2025-04-02 22:50:33,4,완료,무통장,45000
OE79A6B26BD,10874,도심속 나폴리 시내 야경 투어,2025-08-13 20:00:46,4,취소,무통장,196500
OD08BCCD5C1,10874,도심속 나폴리 시내 야경 투어,2025-04-10 01:36:12,3,완료,무통장,18500
O4F6FE9AB8A,10874,도심속 나폴리 시내 야경 투어,2024-09-24 20:21:59,5,배송중,간편결제,100500
O9C6B6F8CB8,10874,도심속 나폴리 시내 야경 투어,2025-06-15 23:50:05,1,결제대기,무통장,187500
O54FAFADD0B,10874,도심속 나폴리 시내 야경 투어,2025-05-21 21:40:59,4,결제대기,무통장,148000
O83EDF92C36,10874,도심속 나폴리 시내 야경 투어,2025-02-11 12:42:51,3,취소,무통장,79000
O345F3CAA71,10874,도심속 나폴리 시내 야경 투어,2025-06-08 10:13:06,4,배송중,간편결제,131500
O4D3F4D1028,10874,도심속 나폴리 시내 야경 투어,2025-04-07 17:41:16,2,완료,무통장,50000
OF5DA66731D,10874,도심속 나폴리 시내 야경 투어,2025-01-17 09:52:51,4,배송중,간편결제,58500
O41CACF7A1D,10874,도심속 나폴리 시내 야경 투어,2025-02-22 03:23:32,2,완료,간편결제,127500
OA4D1BBD2E4,10874,도심속 나폴리 시내 야경 투어,2025-03-21 12:31:50,1,완료,간편결제,139000
O6E74ED7BB4,10874,도심속 나폴리 시내 야경 투어,2024-11-07 03:26:21,3,완료,계좌이체,124500
ODCAADFA352,10874,도심속 나폴리 시내 야경 투어,2025-03-30 14:41:47,4,완료,간편결제,74500
OD9CE6741E6,10874,도심속 나폴리 시내 야경 투어,2025-07-18 05:58:42,2,배송중,무통장,144000
O0BDB96FDE1,97018,감성적인 타이베이 야시장 투어,2024-09-21 00:43:25,4,완료,무통장,10500
O685B30F5A3,97018,감성적인 타이베이 야시장 투어,2024-12-10 13:20:02,3,배송중,계좌이체,31500
O4C3B82B45E,97018,감성적인 타이베이 야시장 투어,2025-03-19 00:13:37,1,완료,카드,141500
O5127A00956,97018,감성적인 타이베이 야시장 투어,2024-11-07 11:42:01,2,배송중,계좌이체,28500
O5F3A27BAA9,97018,감성적인 타이베이 야시장 투어,2025-07-20 03:40:19,1,완료,간편결제,119500
OB880DD00C6,97018,감성적인 타이베이 야시장 투어,2024-09-15 05:54:34,2,취소,카드,168500
OFD795074DA,97018,감성적인 타이베이 야시장 투어,2024-10-13 04:49:07,3,완료,카드,37500
OB0A979ACA5,97018,감성적인 타이베이 야시장 투어,2025-05-06 21:36:05,3,완료,계좌이체,15500
O3E7FF633A8,97018,감성적인 타이베이 야시장 투어,2025-08-23 20:57:42,2,취소,무통장,15000
O8C27957C50,97018,감성적인 타이베이 야시장 투어,2025-01-05 19:40:33,1,완료,무통장,172500
O455C518A03,97018,감성적인 타이베이 야시장 투어,2024-12-26 12:37:18,2,완료,무통장,165500
O6AAC5D0582,97018,감성적인 타이베이 야시장 투어,2025-07-24 21:03:53,5,취소,무통장,51500
OA7996EE54F,97018,감성적인 타이베이 야시장 투어,2025-03-21 05:45:50,4,완료,간편결제,127000
O001F62698E,97018,감성적인 타이베이 야시장 투어,2025-04-17 08:53:56,4,완료,카드,10500
O55F39CE0B4,97018,감성적인 타이베이 야시장 투어,2025-07-08 10:59:14,1,취소,무통장,196500
O2C99787F40,97018,감성적인 타이베이 야시장 투어,2025-02-12 20:54:32,5,배송중,간편결제,13500
O145E78A1DA,97018,감성적인 타이베이 야시장 투어,2024-12-02 21:20:05,2,완료,카드,53500
O3825FEBB98,97018,감성적인 타이베이 야시장 투어,2025-08-02 13:21:18,5,완료,계좌이체,179500
O6F96F4A52F,97018,감성적인 타이베이 야시장 투어,2025-08-21 19:47:15,1,배송중,간편결제,117500
OCDF5E12D60,97018,감성적인 타이베이 야시장 투어,2025-04-11 00:05:07,3,배송중,간편결제,75000
OAF5263063B,31470,감성적인 부다페스트 비치 투어,2025-01-25 01:07:10,5,배송중,카드,195000
OA1A6AAEE84,31470,감성적인 부다페스트 비치 투어,2024-09-11 19:31:58,1,결제대기,간편결제,34500
O8282298172,31470,감성적인 부다페스트 비치 투어,2025-03-23 01:07:57,1,배송중,무통장,179500
OBED2583F82,31470,감성적인 부다페스트 비치 투어,2025-02-10 05:42:19,4,완료,계좌이체,28500
O892DBF0DAA,31470,감성적인 부다페스트 비치 투어,2025-07-24 00:23:17,2,배송중,카드,53000
OAFE2BB304C,31470,감성적인 부다페스트 비치 투어,2025-05-23 05:52:41,5,결제대기,계좌이체,23500
OEACA40576A,31470,감성적인 부다페스트 비치 투어,2025-04-15 01:22:08,4,완료,카드,95000
O68A0D3CFF8,31470,감성적인 부다페스트 비치 투어,2024-11-03 00:13:47,4,완료,카드,41500
O95760338B0,31470,감성적인 부다페스트 비치 투어,2024-09-25 20:25:09,5,완료,계좌이체,124500
OF9C29BB80A,31470,감성적인 부다페스트 비치 투어,2025-08-13 02:52:41,5,배송중,카드,153000
OFA853E704E,31470,감성적인 부다페스트 비치 투어,2025-08-30 05:58:05,1,배송중,무통장,104500
O63ED5E1DE6,31470,감성적인 부다페스트 비치 투어,2025-08-02 15:00:33,2,배송중,간편결제,63000
O8EF111DB87,86036,낭만적인 보라카이 문화유적 탐방,2025-04-05 16:43:36,5,완료,무통장,49500
OB4034A79F2,86036,낭만적인 보라카이 문화유적 탐방,2024-09-15 23:05:29,5,완료,계좌이체,138500
OD04BBA63C3,86036,낭만적인 보라카이 문화유적 탐방,2025-04-04 18:37:04,5,배송중,카드,47000
OD9E9283044,86036,낭만적인 보라카이 문화유적 탐방,2025-09-02 08:41:51,3,결제대기,카드,100500
O94726F21CC,86036,낭만적인 보라카이 문화유적 탐방,2024-12-13 14:32:26,5,완료,카드,20000
O10EC1C55A2,86036,낭만적인 보라카이 문화유적 탐방,2025-08-10 11:38:58,1,배송중,카드,26500
OE8D94748A4,86036,낭만적인 보라카이 문화유적 탐방,2025-08-24 01:40:54,5,완료,계좌이체,64000
O4684602CF8,86036,낭만적인 보라카이 문화유적 탐방,2025-03-05 18:19:38,4,완료,간편결제,15500
OB7B3849EC0,86036,낭만적인 보라카이 문화유적 탐방,2024-11-28 00:12:21,3,배송중,간편결제,197500
O582127ABCF,86036,낭만적인 보라카이 문화유적 탐방,2025-02-11 10:58:09,2,결제대기,계좌이체,176000
OF92B64F248,86036,낭만적인 보라카이 문화유적 탐방,2025-08-31 23:31:34,1,배송중,무통장,71000
O4781B3EFBC,86036,낭만적인 보라카이 문화유적 탐방,2025-02-03 01:24:00,1,취소,계좌이체,170000
OA09EDB2055,86036,낭만적인 보라카이 문화유적 탐방,2024-11-13 07:30:02,3,완료,무통장,136500
O1E1B437676,86036,낭만적인 보라카이 문화유적 탐방,2025-05-23 17:46:59,5,결제대기,계좌이체,31500
OB2731FE354,86036,낭만적인 보라카이 문화유적 탐방,2025-03-19 04:21:47,5,결제대기,간편결제,49500
OB62B92216E,86036,낭만적인 보라카이 문화유적 탐방,2025-05-17 13:19:52,3,결제대기,계좌이체,173000
O189B5B54F1,86036,낭만적인 보라카이 문화유적 탐방,2025-04-24 17:45:40,2,배송중,간편결제,57500
O704FC4FB7B,86036,낭만적인 보라카이 문화유적 탐방,2025-04-15 10:42:57,3,완료,계좌이체,77000
O08D8B6CDB5,86036,낭만적인 보라카이 문화유적 탐방,2025-04-29 01:00:59,2,완료,카드,168500
O7543D2AE9A,86036,낭만적인 보라카이 문화유적 탐방,2025-03-28 13:07:33,5,배송중,카드,31500
O26CDADBCBB,33445,도심속 부다페스트 시내 야경 투어,2025-04-14 07:59:45,3,배송중,무통장,123000
O39B7354015,33445,도심속 부다페스트 시내 야경 투어,2024-12-15 05:52:08,1,취소,간편결제,41500
O17AAE5886A,33445,도심속 부다페스트 시내 야경 투어,2025-03-28 11:13:10,2,완료,계좌이체,41000
O0DD297C0CB,33445,도심속 부다페스트 시내 야경 투어,2025-03-03 10:59:47,1,취소,간편결제,125000
OB77EE8D55B,33445,도심속 부다페스트 시내 야경 투어,2025-05-09 16:09:00,2,배송중,계좌이체,127000
O0B363E0195,33445,도심속 부다페스트 시내 야경 투어,2024-11-24 18:03:13,1,배송중,카드,54000
O7CBD95E383,33445,도심속 부다페스트 시내 야경 투어,2025-07-28 15:37:42,2,완료,무통장,67000
O33410BD312,33445,도심속 부다페스트 시내 야경 투어,2025-03-16 21:08:07,2,결제대기,계좌이체,138500
OD72C774D16,33445,도심속 부다페스트 시내 야경 투어,2025-05-11 02:14:19,5,완료,카드,118000
OCDE196C571,33445,도심속 부다페스트 시내 야경 투어,2025-04-03 09:59:35,1,완료,무통장,160500
OA6D1802163,33445,도심속 부다페스트 시내 야경 투어,2025-01-18 20:03:44,4,배송중,간편결제,150000
O688A452F31,33445,도심속 부다페스트 시내 야경 투어,2024-12-16 00:51:43,2,결제대기,간편결제,172500
O083F492D68,33445,도심속 부다페스트 시내 야경 투어,2024-09-12 19:55:06,5,배송중,무통장,196500
OA0EB3B0756,33445,도심속 부다페스트 시내 야경 투어,2025-07-18 06:21:12,3,완료,무통장,71500
O9B1826ED86,33445,도심속 부다페스트 시내 야경 투어,2025-02-09 22:18:34,1,완료,카드,182500
OEEDF8EF55E,33445,도심속 부다페스트 시내 야경 투어,2024-10-29 17:07:30,2,취소,카드,22000
OB1FBF95075,33445,도심속 부다페스트 시내 야경 투어,2024-12-01 11:51:24,4,배송중,무통장,198500
O0AEB984A70,33445,도심속 부다페스트 시내 야경 투어,2025-08-24 18:29:20,2,배송중,간편결제,105000
O671FF0A8ED,33445,도심속 부다페스트 시내 야경 투어,2025-02-17 03:26:39,2,완료,무통장,165000
O9E65CEC28E,47561,설레는 후쿠오카 트레킹 여행,2025-05-09 16:06:55,2,취소,간편결제,174500
OEB38E3DEAB,47561,설레는 후쿠오카 트레킹 여행,2025-03-08 22:22:02,1,완료,간편결제,127000
OE8D23E8727,47561,설레는 후쿠오카 트레킹 여행,2025-06-08 03:33:02,4,결제대기,무통장,123000
O75EC3A410B,47561,설레는 후쿠오카 트레킹 여행,2025-05-29 11:57:04,2,완료,무통장,116500
O7FBF0D31B9,47561,설레는 후쿠오카 트레킹 여행,2024-12-27 14:17:31,4,배송중,카드,36500
O9CC4DC32E2,47561,설레는 후쿠오카 트레킹 여행,2024-10-11 18:35:23,1,결제대기,계좌이체,11000
O9723386E72,47561,설레는 후쿠오카 트레킹 여행,2024-10-19 20:20:51,1,배송중,간편결제,91000
O4E643B28FC,47561,설레는 후쿠오카 트레킹 여행,2025-06-30 14:33:41,4,결제대기,간편결제,137000
O1C8BAA9B60,47561,설레는 후쿠오카 트레킹 여행,2025-08-29 14:46:00,3,결제대기,카드,172500
OE867F5409F,47561,설레는 후쿠오카 트레킹 여행,2025-08-04 20:30:40,4,배송중,카드,43000
OE8F9945BF0,23041,프리미엄 세부 글램핑 투어,2025-01-03 08:21:57,1,완료,간편결제,108500
O642D0BBE51,23041,프리미엄 세부 글램핑 투어,2025-03-02 06:01:22,2,완료,무통장,159500
O8DA8EA011C,23041,프리미엄 세부 글램핑 투어,2025-04-09 02:50:14,3,완료,카드,25000
O42051076DA,23041,프리미엄 세부 글램핑 투어,2024-09-24 21:42:36,3,완료,간편결제,191500
O43AEC90CAB,23041,프리미엄 세부 글램핑 투어,2025-05-11 19:41:52,1,결제대기,카드,102000
O7F8EAC6D15,23041,프리미엄 세부 글램핑 투어,2024-12-12 20:43:19,4,완료,무통장,70000
OA9F02AEF77,23041,프리미엄 세부 글램핑 투어,2025-02-26 07:04:47,1,배송중,간편결제,95000
OA92FFCD29E,23041,프리미엄 세부 글램핑 투어,2025-07-24 03:17:36,5,결제대기,간편결제,98500
OD30EC4A873,23041,프리미엄 세부 글램핑 투어,2025-07-16 06:55:44,3,취소,간편결제,126500
OA2B9202E40,23041,프리미엄 세부 글램핑 투어,2025-03-24 19:33:02,2,완료,간편결제,160500
O056E9594C1,23041,프리미엄 세부 글램핑 투어,2024-09-13 23:48:40,5,완료,간편결제,180000
O66F8396118,23041,프리미엄 세부 글램핑 투어,2025-08-07 16:11:56,2,완료,계좌이체,108000
O31851220E1,95529,도심속 파리 글램핑 투어,2025-02-25 17:28:17,4,결제대기,간편결제,107500
O7B83458F66,95529,도심속 파리 글램핑 투어,2024-11-12 07:54:24,5,완료,간편결제,93000
O15357EFEC4,95529,도심속 파리 글램핑 투어,2025-05-03 04:17:09,3,완료,간편결제,162000
O900EC1580C,95529,도심속 파리 글램핑 투어,2025-06-02 01:32:22,5,배송중,계좌이체,40000
OE98957C0C3,95529,도심속 파리 글램핑 투어,2024-11-14 05:46:01,2,결제대기,계좌이체,31500
O1DD829C358,95529,도심속 파리 글램핑 투어,2025-01-20 02:44:53,1,배송중,무통장,70500
OF4BA873E8C,95529,도심속 파리 글램핑 투어,2025-02-03 19:41:20,4,배송중,계좌이체,190000
O0C36DE9E37,95529,도심속 파리 글램핑 투어,2025-02-23 08:36:21,5,완료,카드,34000
O26FCF08EF2,95529,도심속 파리 글램핑 투어,2024-10-31 13:25:01,3,배송중,무통장,31500
OD001C99592,95529,도심속 파리 글램핑 투어,2025-01-17 06:17:45,5,결제대기,간편결제,162000
OEEBE84E4CB,64333,힐링형 발리 트레킹 여행,2025-07-05 01:10:08,3,완료,카드,101500
O2108ED1F77,64333,힐링형 발리 트레킹 여행,2025-01-08 02:21:38,2,완료,계좌이체,121500
OA1A87F70DB,64333,힐링형 발리 트레킹 여행,2025-06-15 13:44:59,1,결제대기,간편결제,177000
OD509FBC2B4,64333,힐링형 발리 트레킹 여행,2024-12-19 15:32:16,5,완료,간편결제,160000
O1A89208B57,64333,힐링형 발리 트레킹 여행,2025-04-12 23:15:12,2,완료,간편결제,115000
O7064071CE5,64333,힐링형 발리 트레킹 여행,2024-12-16 20:13:50,2,완료,계좌이체,153000
OB2783B48DA,64333,힐링형 발리 트레킹 여행,2024-11-06 21:23:45,4,배송중,간편결제,179500
O0601124A72,64333,힐링형 발리 트레킹 여행,2024-12-19 02:32:24,2,결제대기,무통장,115500
O0F1B43BD74,64333,힐링형 발리 트레킹 여행,2025-06-16 00:20:33,3,완료,무통장,180000
O0A71439819,64333,힐링형 발리 트레킹 여행,2025-01-11 15:06:20,4,완료,간편결제,135500
O32043CF6E6,64333,힐링형 발리 트레킹 여행,2025-05-29 09:53:37,5,결제대기,카드,37500
O18CC61A7D3,64333,힐링형 발리 트레킹 여행,2024-12-18 16:13:46,3,완료,카드,42500
O6AC8678510,23879,힐링형 크로아티아 야시장 투어,2025-07-24 00:51:22,3,취소,계좌이체,157500
O076AFDA424,23879,힐링형 크로아티아 야시장 투어,2025-04-15 20:10:15,3,완료,무통장,59000
O0091711DAD,23879,힐링형 크로아티아 야시장 투어,2024-09-18 23:59:28,1,취소,계좌이체,76000
O1A72F52719,23879,힐링형 크로아티아 야시장 투어,2025-04-16 02:28:37,4,배송중,무통장,183500
O48C44257AE,23879,힐링형 크로아티아 야시장 투어,2025-01-27 08:19:46,4,완료,무통장,108000
O44378F321E,23879,힐링형 크로아티아 야시장 투어,2025-04-26 12:44:53,1,완료,간편결제,98000
O876BD38107,23879,힐링형 크로아티아 야시장 투어,2025-01-21 01:10:06,5,결제대기,간편결제,18000
O014E4B12D0,23879,힐링형 크로아티아 야시장 투어,2025-07-16 18:41:19,1,완료,계좌이체,147500
O08602F7851,23879,힐링형 크로아티아 야시장 투어,2025-03-14 01:24:22,4,배송중,계좌이체,62500
OFEDCCC929C,23879,힐링형 크로아티아 야시장 투어,2025-03-21 10:52:49,5,완료,간편결제,150500
O9ADA4B1944,23879,힐링형 크로아티아 야시장 투어,2025-06-08 15:20:10,5,결제대기,카드,33000
O05EBE739F6,23879,힐링형 크로아티아 야시장 투어,2025-05-05 13:12:32,2,배송중,간편결제,57500
OC34FDD7AF7,23879,힐링형 크로아티아 야시장 투어,2025-01-30 23:49:42,5,완료,카드,198500
O4D3A5417FD,23879,힐링형 크로아티아 야시장 투어,2025-07-30 20:05:13,5,완료,무통장,86000
