상품 코드,상품명,언어,카테고리,문의 유형,문의 내용,요청 ID,예약코드,예약 상태,createdAt
83891,미식형 보라카이 드라이브 코스,일본어,계정,시스템 사용문제,가격 정보 문의 가능할까요,A19701,R4YB5O33L,결제대기,2025-08-23
83891,미식형 보라카이 드라이브 코스,대만어,계정,예약 변경/취소,재고 상태 확인 확인 바랍니다,B69302,R3I5Y4E6O,결제대기,2025-08-18
83891,미식형 보라카이 드라이브 코스,대만어,계정,상품 문의,쿠폰 적용 문제 알려주세요,1CC45B,R9L0JZO1P,결제대기,2025-02-18
83891,미식형 보라카이 드라이브 코스,홍콩어,계정,시스템 사용문제,추가 사진 요청 부탁드립니다,95A288,RCYPZMTKA,결제대기,2025-01-16
83891,미식형 보라카이 드라이브 코스,홍콩어,계정,상품 문의,환불 절차 문의 문의드립니다,68D7AC,R9X9KHER5,결제대기,2025-01-12
83891,미식형 보라카이 드라이브 코스,영어,계정,기타,배송지 변경 요청 부탁드립니다,82DECB,RARUTU1GW,결제대기,2025-02-14
83891,미식형 보라카이 드라이브 코스,대만어,계정,시스템 사용문제,영수증 발급 문의 확인 바랍니다,FB6F9A,R5HSZ8TFB,확정,2025-07-09
83891,미식형 보라카이 드라이브 코스,대만어,계정,예약 변경/취소,리뷰 수정 문의 도와주세요,C1B6D7,,,2025-01-31
83891,미식형 보라카이 드라이브 코스,대만어,계정,상품 문의,추가 사진 요청 문의드립니다,95E98A,R8TA6P7ZE,확정,2025-04-11
83891,미식형 보라카이 드라이브 코스,일본어,계정,상품 문제,해외 배송 가능 여부 가능할까요,C66157,,,2025-04-30
83891,미식형 보라카이 드라이브 코스,대만어,계정,시스템 사용문제,배송 일정 확인 문의드립니다,78D126,R2H5UHOVC,결제대기,2025-01-27
83891,미식형 보라카이 드라이브 코스,일본어,계정,예약 변경/취소,사용 방법 문의 알려주세요,CBB850,,,2025-04-30
83891,미식형 보라카이 드라이브 코스,홍콩어,계정,시스템 사용문제,사용 방법 문의 가능할까요,7B6746,,,2025-06-14
83891,미식형 보라카이 드라이브 코스,일본어,계정,예약 변경/취소,쿠폰 적용 문제 확인 바랍니다,58F395,RBP795849,확정,2025-06-26
83891,미식형 보라카이 드라이브 코스,대만어,계정,상품 문제,쿠폰 적용 문제 가능할까요,BCC754,RBVBF3ZNF,결제대기,2025-01-13
83891,미식형 보라카이 드라이브 코스,영어,계정,시스템 사용문제,오류 메시지 신고 가능할까요,563D27,R4B8CMOB7,확정,2025-08-30
83891,미식형 보라카이 드라이브 코스,대만어,계정,기타,현장 수령 가능 여부 문의드립니다,B3472D,,,2025-06-29
81628,섬전체 몰디브 스노클링 패키지,일본어,쇼핑,예약 변경/취소,사용 방법 문의 가능할까요,CB4F2B,R9XONKZ3A,확정,2025-08-05
81628,섬전체 몰디브 스노클링 패키지,대만어,쇼핑,예약 변경/취소,가격 정보 문의 확인 바랍니다,F1A53B,R9OBZCT3N,결제대기,2025-05-20
81628,섬전체 몰디브 스노클링 패키지,대만어,쇼핑,예약 변경/취소,리뷰 수정 문의 확인 바랍니다,35ABDA,RCPEVM1HP,확정,2025-02-18
81628,섬전체 몰디브 스노클링 패키지,일본어,쇼핑,예약 변경/취소,쿠폰 적용 문제 문의드립니다,A84142,RCKV5LMDC,결제대기,2025-07-01
81628,섬전체 몰디브 스노클링 패키지,대만어,쇼핑,예약 변경/취소,환불 절차 문의 도와주세요,E04A9D,RAH5GI1C1,승인대기,2025-02-04
81628,섬전체 몰디브 스노클링 패키지,대만어,쇼핑,예약 변경/취소,A/S 절차 문의 알려주세요,361019,RAZ5N7J4J,승인대기,2025-05-03
81628,섬전체 몰디브 스노클링 패키지,대만어,쇼핑,예약 변경/취소,예약 변경 문의 확인 바랍니다,69A53D,,,2025-04-09
81628,섬전체 몰디브 스노클링 패키지,영어,쇼핑,예약 변경/취소,해외 배송 가능 여부 도와주세요,4EDA44,RB61GLTHS,결제대기,2025-01-28
56474,힐링형 스위스 초호화 리조트,일본어,어학당,시스템 사용문제,해외 배송 가능 여부 가능할까요,8AC744,R5VVIO6TP,확정,2025-01-16
56474,힐링형 스위스 초호화 리조트,일본어,어학당,시스템 사용문제,영수증 발급 문의 도와주세요,83E007,R822ZGG5T,확정,2025-01-15
56474,힐링형 스위스 초호화 리조트,일본어,어학당,시스템 사용문제,사용 방법 문의 가능할까요,DF8BD6,RERKHSQ3Q,확정,2025-06-18
56474,힐링형 스위스 초호화 리조트,일본어,어학당,시스템 사용문제,예약 변경 문의 부탁드립니다,4172EF,RBVEMM5KK,확정,2025-06-07
95809,스냅투어 프라하 골프 리조트,일본어,계정,예약 변경/취소,결제 오류 문의 문의드립니다,0CAD22,R8MFBDMXR,승인대기,2025-04-16
95809,스냅투어 프라하 골프 리조트,홍콩어,계정,상품 문제,배송지 변경 요청 부탁드립니다,962A2F,REWSQVBEQ,확정,2025-02-15
95809,스냅투어 프라하 골프 리조트,홍콩어,계정,예약 변경/취소,결제 오류 문의 부탁드립니다,0C9017,REC3UW73Y,확정,2025-03-29
95809,스냅투어 프라하 골프 리조트,일본어,계정,기타,사용 방법 문의 부탁드립니다,7B4E7C,R9ABDVIPL,승인대기,2025-05-09
95809,스냅투어 프라하 골프 리조트,일본어,계정,예약 변경/취소,영수증 발급 문의 부탁드립니다,E70CEF,RDQSB5IIV,결제대기,2025-01-02
95809,스냅투어 프라하 골프 리조트,일본어,계정,예약 변경/취소,A/S 절차 문의 부탁드립니다,9AF627,R1FR2KIT4,승인대기,2025-08-26
34810,도심속 스위스 골프 리조트,일본어,채용,상품 문제,쿠폰 적용 문제 확인 바랍니다,1CE1F1,RA16Y0D8R,확정,2025-04-16
34810,도심속 스위스 골프 리조트,일본어,채용,상품 문제,회원 등급 혜택 문의 문의드립니다,D71709,,,2025-03-17
26637,스페셜 사이판 도심 미술 투어,일본어,여행,상품 문의,추가 사진 요청 알려주세요,1D46FB,,,2025-01-28
26637,스페셜 사이판 도심 미술 투어,일본어,여행,기타,오류 메시지 신고 문의드립니다,E2C579,R5EBICVQW,확정,2025-02-02
26637,스페셜 사이판 도심 미술 투어,일본어,여행,기타,재고 상태 확인 가능할까요,B63757,R3I3YGBSD,확정,2025-07-23
26637,스페셜 사이판 도심 미술 투어,일본어,여행,상품 문제,포장 옵션 문의 문의드립니다,4D536E,R9QBCK3WV,확정,2025-03-08
26637,스페셜 사이판 도심 미술 투어,일본어,여행,예약 변경/취소,프로모션 참여 문의 문의드립니다,74D7E6,RPROHY05O,결제대기,2025-02-01
26637,스페셜 사이판 도심 미술 투어,홍콩어,여행,상품 문제,추가 사진 요청 도와주세요,D13E82,RDFUNYTSM,확정,2025-03-18
26637,스페셜 사이판 도심 미술 투어,일본어,여행,상품 문제,오류 메시지 신고 알려주세요,2E1080,R7C7OT7PN,확정,2025-06-23
26637,스페셜 사이판 도심 미술 투어,일본어,여행,기타,리뷰 수정 문의 부탁드립니다,99CC93,,,2025-09-01
26637,스페셜 사이판 도심 미술 투어,홍콩어,여행,기타,상품 상세 설명 요청 도와주세요,1B1AA7,RCROWX6YL,결제대기,2025-07-09
26637,스페셜 사이판 도심 미술 투어,홍콩어,여행,상품 문제,현장 수령 가능 여부 부탁드립니다,8B725C,,,2025-04-06
26637,스페셜 사이판 도심 미술 투어,일본어,여행,상품 문의,예약 변경 문의 부탁드립니다,4172BA,,,2025-03-01
26637,스페셜 사이판 도심 미술 투어,홍콩어,여행,상품 문제,상품 상세 설명 요청 문의드립니다,A70B4B,R7D8JRTY0,확정,2025-08-19
26637,스페셜 사이판 도심 미술 투어,일본어,여행,상품 문제,사용 방법 문의 확인 바랍니다,B7E729,R9438PIE2,결제대기,2025-01-25
26637,스페셜 사이판 도심 미술 투어,일본어,여행,기타,A/S 절차 문의 확인 바랍니다,86E111,,,2025-01-17
26637,스페셜 사이판 도심 미술 투어,홍콩어,여행,상품 문의,포장 옵션 문의 알려주세요,B1E25A,R9XTQ5RSI,확정,2025-02-24
34457,도심속 사이판 도심 미술 투어,홍콩어,여행,시스템 사용문제,포장 옵션 문의 알려주세요,755E2B,,,2025-01-17
34457,도심속 사이판 도심 미술 투어,홍콩어,여행,시스템 사용문제,환불 절차 문의 가능할까요,687F57,R8MPKPVMC,결제대기,2025-01-08
34457,도심속 사이판 도심 미술 투어,대만어,여행,시스템 사용문제,환불 절차 문의 알려주세요,68A6CE,R99A69SMZ,확정,2025-01-28
34457,도심속 사이판 도심 미술 투어,홍콩어,여행,시스템 사용문제,A/S 절차 문의 가능할까요,EA37E2,R8749JW01,확정,2025-06-08
34457,도심속 사이판 도심 미술 투어,대만어,여행,시스템 사용문제,추가 사진 요청 알려주세요,BDB2F2,R7BPB14YR,결제대기,2025-02-12
34457,도심속 사이판 도심 미술 투어,홍콩어,여행,시스템 사용문제,영수증 발급 문의 문의드립니다,0B7728,R25LNDANW,결제대기,2025-08-30
45794,문화가득 크로아티아 힐링 스파 패키지,홍콩어,여행,기타,예약 변경 문의 부탁드립니다,B9D26E,R9E8NC5ED,승인대기,2025-07-31
45794,문화가득 크로아티아 힐링 스파 패키지,영어,여행,상품 문의,추가 사진 요청 가능할까요,6DC76E,RDQZ2X25E,승인대기,2025-05-21
45794,문화가득 크로아티아 힐링 스파 패키지,홍콩어,여행,상품 문의,리뷰 수정 문의 가능할까요,2143EC,R25HPYP27,승인대기,2025-07-22
45794,문화가득 크로아티아 힐링 스파 패키지,영어,여행,기타,사용 방법 문의 알려주세요,F37625,R6WKQ06Y4,결제대기,2025-04-03
45794,문화가득 크로아티아 힐링 스파 패키지,영어,여행,상품 문제,재고 상태 확인 알려주세요,029A0B,R91IC1928,확정,2025-02-05
45794,문화가득 크로아티아 힐링 스파 패키지,홍콩어,여행,상품 문제,리뷰 수정 문의 문의드립니다,D5F57F,R3NHXD7OC,확정,2025-09-01
51209,로맨틱한 부다페스트 요트 선셋 크루즈,일본어,여행,상품 문의,예약 변경 문의 부탁드립니다,41DEF9,RBUBZ182J,결제대기,2025-03-09
51209,로맨틱한 부다페스트 요트 선셋 크루즈,일본어,여행,예약 변경/취소,재고 상태 확인 부탁드립니다,DE721F,,,2025-01-15
51209,로맨틱한 부다페스트 요트 선셋 크루즈,일본어,여행,상품 문의,회원 등급 혜택 문의 확인 바랍니다,73097D,,,2025-08-20
51209,로맨틱한 부다페스트 요트 선셋 크루즈,일본어,여행,시스템 사용문제,A/S 절차 문의 확인 바랍니다,5EFFAA,,,2025-05-16
51209,로맨틱한 부다페스트 요트 선셋 크루즈,일본어,여행,시스템 사용문제,결제 오류 문의 알려주세요,48AC29,,,2025-02-25
51209,로맨틱한 부다페스트 요트 선셋 크루즈,일본어,여행,시스템 사용문제,상품 상세 설명 요청 알려주세요,2FB29C,,,2025-01-14
51209,로맨틱한 부다페스트 요트 선셋 크루즈,일본어,여행,시스템 사용문제,현장 수령 가능 여부 문의드립니다,3B59A2,R4T4QTT86,승인대기,2025-01-31
51209,로맨틱한 부다페스트 요트 선셋 크루즈,대만어,여행,상품 문의,사용 방법 문의 확인 바랍니다,B7C9D2,,,2025-05-14
51209,로맨틱한 부다페스트 요트 선셋 크루즈,일본어,여행,상품 문의,배송 일정 확인 부탁드립니다,C85407,R892T1DQN,결제대기,2025-08-24
51209,로맨틱한 부다페스트 요트 선셋 크루즈,일본어,여행,상품 문의,예약 변경 문의 알려주세요,19FA45,,,2025-01-04
51209,로맨틱한 부다페스트 요트 선셋 크루즈,대만어,여행,시스템 사용문제,상품 상세 설명 요청 가능할까요,93EBAA,,,2025-01-04
51209,로맨틱한 부다페스트 요트 선셋 크루즈,일본어,여행,시스템 사용문제,해외 배송 가능 여부 가능할까요,EE2B7B,,,2025-03-12
33547,시그니처 싱가포르 시내 야경 투어,대만어,어학당,시스템 사용문제,해외 배송 가능 여부 부탁드립니다,4E12B3,,,2025-03-05
33547,시그니처 싱가포르 시내 야경 투어,홍콩어,어학당,시스템 사용문제,쿠폰 적용 문제 도와주세요,80562F,,,2025-05-04
33547,시그니처 싱가포르 시내 야경 투어,영어,어학당,시스템 사용문제,프로모션 참여 문의 확인 바랍니다,243935,R9ZOQTKYW,확정,2025-04-28
33547,시그니처 싱가포르 시내 야경 투어,홍콩어,어학당,시스템 사용문제,추가 사진 요청 가능할까요,1D8BCE,,,2025-08-21
53995,감성적인 사이판 글램핑 투어,대만어,여행,예약 변경/취소,해외 배송 가능 여부 알려주세요,DAB8E3,,,2025-04-26
53995,감성적인 사이판 글램핑 투어,대만어,여행,기타,포장 옵션 문의 문의드립니다,D96BF3,,,2025-05-01
53995,감성적인 사이판 글램핑 투어,대만어,여행,예약 변경/취소,해외 배송 가능 여부 문의드립니다,3AFBA5,,,2025-01-04
53995,감성적인 사이판 글램핑 투어,대만어,여행,상품 문제,배송 일정 확인 부탁드립니다,786CBA,,,2025-04-17
53995,감성적인 사이판 글램핑 투어,대만어,여행,예약 변경/취소,영수증 발급 문의 확인 바랍니다,331BE0,,,2025-07-12
53995,감성적인 사이판 글램핑 투어,대만어,여행,시스템 사용문제,가격 정보 문의 알려주세요,01B2E5,,,2025-03-31
53995,감성적인 사이판 글램핑 투어,대만어,여행,기타,해외 배송 가능 여부 문의드립니다,B241BE,,,2025-03-28
53995,감성적인 사이판 글램핑 투어,대만어,여행,예약 변경/취소,리뷰 수정 문의 알려주세요,E9700F,,,2025-08-01
53995,감성적인 사이판 글램핑 투어,대만어,여행,예약 변경/취소,추가 사진 요청 확인 바랍니다,6D7587,REUT6OMOB,확정,2025-06-20
53995,감성적인 사이판 글램핑 투어,일본어,여행,상품 문의,예약 변경 문의 확인 바랍니다,B90F8D,,,2025-03-08
26689,감성적인 사이판 힐링 스파 패키지,홍콩어,여행,기타,리뷰 수정 문의 가능할까요,E9A3BD,,,2025-07-08
26689,감성적인 사이판 힐링 스파 패키지,홍콩어,여행,예약 변경/취소,사용 방법 문의 가능할까요,A34977,R6ADRONXL,승인대기,2025-02-06
26689,감성적인 사이판 힐링 스파 패키지,홍콩어,여행,예약 변경/취소,사용 방법 문의 문의드립니다,F36BF9,R548P1LVA,승인대기,2025-01-17
26689,감성적인 사이판 힐링 스파 패키지,홍콩어,여행,기타,배송 일정 확인 가능할까요,3CA980,R3ZA5184E,승인대기,2025-08-17
26689,감성적인 사이판 힐링 스파 패키지,영어,여행,예약 변경/취소,해외 배송 가능 여부 확인 바랍니다,26998C,RA2SICH9K,승인대기,2025-08-06
26689,감성적인 사이판 힐링 스파 패키지,홍콩어,여행,예약 변경/취소,회원 등급 혜택 문의 알려주세요,D764CC,RBY00MERG,승인대기,2025-07-18
26689,감성적인 사이판 힐링 스파 패키지,영어,여행,기타,가격 정보 문의 도와주세요,3D4AA0,R30I8NX8D,승인대기,2025-02-10
26689,감성적인 사이판 힐링 스파 패키지,홍콩어,여행,예약 변경/취소,결제 오류 문의 부탁드립니다,98CC1A,RANB3GOGA,승인대기,2025-04-10
83275,활기찬 세부 와이너리 체험,영어,채용,시스템 사용문제,환불 절차 문의 부탁드립니다,906006,R51736K43,승인대기,2025-06-08
83275,활기찬 세부 와이너리 체험,영어,채용,시스템 사용문제,추가 사진 요청 알려주세요,595840,RDVWW2HPZ,승인대기,2025-01-01
22271,럭셔리 타이베이 자전거 투어,대만어,어학당,기타,오류 메시지 신고 도와주세요,2E800D,R3KGJG236,결제대기,2025-08-27
38018,낭만적인 타이베이 트레킹 여행,홍콩어,채용,예약 변경/취소,영수증 발급 문의 문의드립니다,331142,,,2025-03-11
35058,탐험형 하와이 초호화 리조트,일본어,쇼핑,상품 문의,해외 배송 가능 여부 도와주세요,76B0E8,,,2025-05-20
35058,탐험형 하와이 초호화 리조트,일본어,쇼핑,상품 문제,A/S 절차 문의 부탁드립니다,0EC648,R858DZN5K,승인대기,2025-07-03
35058,탐험형 하와이 초호화 리조트,일본어,쇼핑,상품 문제,배송지 변경 요청 도와주세요,6E80A6,R9L4FYPJ4,결제대기,2025-03-05
35058,탐험형 하와이 초호화 리조트,대만어,쇼핑,기타,쿠폰 적용 문제 확인 바랍니다,6CCF85,R9L9IZLST,결제대기,2025-04-07
